product_id,title,category,brand,price,avg_rating,num_reviews,description,sales_rank
B000003288,Product Title 3288,Clothing,Brand_1,103.36,2.0,54,This is a great product in category Movies,13353
B000003289,Product Title 3289,Electronics,Apple,122.45,2.7,37,This is a great product in category Books,85775
B000003290,Product Title 3290,Music,Brand_15,178.34,2.4,45,This is a great product in category Electronics,51236
B000003291,Product Title 3291,Music,Sony,276.25,3.8,53,This is a great product in category Electronics,74660
B000003292,Product Title 3292,Clothing,Brand_14,121.98,3.4,58,This is a great product in category Sports,35393
B000003293,Product Title 3293,Music,Brand_9,26.32,1.1,55,This is a great product in category Home,47004
B000003294,Product Title 3294,Home,Brand_15,108.29,1.8,45,This is a great product in category Music,40513
B000003295,Product Title 3295,Sports,Brand_14,61.88,2.9,51,This is a great product in category Electronics,19334
B000003296,Product Title 3296,Movies,Nike,197.61,2.8,49,This is a great product in category Books,27979
B000003297,Product Title 3297,Clothing,Brand_9,14.59,3.1,41,This is a great product in category Music,64688
B000003298,Product Title 3298,Sports,Brand_1,91.82,3.9,48,This is a great product in category Electronics,70491
B000003299,Product Title 3299,Sports,Brand_12,166.27,3.7,47,This is a great product in category Home,6218
B000003300,Product Title 3300,Books,Apple,87.53,2.5,48,This is a great product in category Music,46236
B000003301,Product Title 3301,Clothing,Brand_16,167.98,4.5,65,This is a great product in category Sports,99354
B000003302,Product Title 3302,Music,Brand_10,39.72,1.3,42,This is a great product in category Clothing,82610
B000003303,Product Title 3303,Movies,Brand_13,283.17,3.3,57,This is a great product in category Music,68662
B000003304,Product Title 3304,Clothing,Brand_19,91.52,4.8,50,This is a great product in category Movies,44892
B000003305,Product Title 3305,Music,Brand_14,277.35,3.2,39,This is a great product in category Electronics,53454
B000003306,Product Title 3306,Sports,Brand_3,101.79,2.8,57,This is a great product in category Books,93837
B000003307,Product Title 3307,Movies,Brand_5,235.85,1.5,55,This is a great product in category Home,89281
B000003308,Product Title 3308,Music,Brand_0,78.37,4.2,48,This is a great product in category Electronics,50979
B000003309,Product Title 3309,Home,Brand_19,202.9,2.5,52,This is a great product in category Music,56349
B000003310,Product Title 3310,Music,Amazon,101.16,3.8,45,This is a great product in category Clothing,24223
B000003311,Product Title 3311,Books,Brand_9,155.68,1.8,51,This is a great product in category Sports,90380
B000003312,Product Title 3312,Sports,Brand_4,204.09,1.2,51,This is a great product in category Electronics,1093
B000003313,Product Title 3313,Music,Nike,179.12,2.2,55,This is a great product in category Home,32752
B000003314,Product Title 3314,Electronics,Brand_13,175.42,2.1,62,This is a great product in category Electronics,10272
B000003315,Product Title 3315,Electronics,Brand_5,25.3,4.5,53,This is a great product in category Sports,73861
B000003316,Product Title 3316,Books,Brand_1,79.22,4.5,43,This is a great product in category Home,14503
B000003317,Product Title 3317,Home,Brand_19,174.11,3.1,46,This is a great product in category Movies,63253
B000003318,Product Title 3318,Sports,Google,11.38,1.1,66,This is a great product in category Clothing,73744
B000003319,Product Title 3319,Clothing,Brand_15,79.68,1.9,52,This is a great product in category Books,65309
B000003320,Product Title 3320,Books,Brand_16,73.37,3.6,40,This is a great product in category Movies,95482
B000003321,Product Title 3321,Home,Sony,79.45,1.4,47,This is a great product in category Music,30159
B000003322,Product Title 3322,Clothing,Sony,163.46,3.8,50,This is a great product in category Sports,76390
B000003323,Product Title 3323,Electronics,Brand_9,177.09,1.0,55,This is a great product in category Music,37074
B000003324,Product Title 3324,Electronics,Brand_1,273.24,3.7,60,This is a great product in category Music,65011
B000003325,Product Title 3325,Clothing,Microsoft,119.48,4.4,35,This is a great product in category Electronics,26833
B000003326,Product Title 3326,Books,Brand_17,278.4,2.9,38,This is a great product in category Clothing,78350
B000003327,Product Title 3327,Electronics,Brand_11,197.66,4.3,48,This is a great product in category Home,61737
B000003328,Product Title 3328,Sports,Brand_8,274.31,4.1,57,This is a great product in category Movies,85872
B000003329,Product Title 3329,Movies,Brand_13,251.03,3.7,47,This is a great product in category Home,82393
B000003330,Product Title 3330,Music,Apple,208.14,2.8,51,This is a great product in category Home,71852
B000003331,Product Title 3331,Clothing,Brand_2,110.69,2.1,35,This is a great product in category Music,82761
B000003332,Product Title 3332,Clothing,Brand_8,76.88,4.4,50,This is a great product in category Electronics,89360
B000003333,Product Title 3333,Electronics,Sony,71.37,3.6,45,This is a great product in category Movies,99454
B000003334,Product Title 3334,Books,Brand_7,285.93,4.2,58,This is a great product in category Sports,46960
B000003335,Product Title 3335,Sports,Brand_5,287.81,3.2,58,This is a great product in category Movies,26901
B000003336,Product Title 3336,Books,Brand_5,219.09,1.7,41,This is a great product in category Clothing,20155
B000003337,Product Title 3337,Home,Brand_5,265.83,4.9,49,This is a great product in category Home,78329
B000003338,Product Title 3338,Home,Brand_7,276.17,1.7,68,This is a great product in category Books,49015
B000003339,Product Title 3339,Movies,Brand_6,156.39,4.6,54,This is a great product in category Sports,82402
B000003340,Product Title 3340,Electronics,Brand_0,190.93,1.8,48,This is a great product in category Clothing,45991
B000003341,Product Title 3341,Electronics,Brand_3,129.1,2.5,52,This is a great product in category Clothing,32628
B000003342,Product Title 3342,Electronics,Brand_10,129.03,2.8,43,This is a great product in category Home,81735
B000003343,Product Title 3343,Movies,Brand_16,17.29,4.7,54,This is a great product in category Books,58803
B000003344,Product Title 3344,Home,Nike,133.53,4.6,56,This is a great product in category Home,68771
B000003345,Product Title 3345,Books,Brand_18,204.0,4.3,46,This is a great product in category Sports,68538
B000003346,Product Title 3346,Movies,Brand_2,130.05,2.5,36,This is a great product in category Electronics,10506
B000003347,Product Title 3347,Movies,Amazon,262.48,1.0,61,This is a great product in category Sports,32422
B000003348,Product Title 3348,Books,Sony,103.76,3.7,47,This is a great product in category Music,22304
B000003349,Product Title 3349,Electronics,Brand_5,45.0,2.6,50,This is a great product in category Books,3170
B000003350,Product Title 3350,Sports,Amazon,244.59,4.0,48,This is a great product in category Music,15100
B000003351,Product Title 3351,Books,Brand_15,204.13,4.2,55,This is a great product in category Music,4696
B000003352,Product Title 3352,Home,Brand_0,77.08,2.8,40,This is a great product in category Electronics,13432
B000003353,Product Title 3353,Clothing,Samsung,163.71,4.0,54,This is a great product in category Movies,10100
B000003354,Product Title 3354,Clothing,Samsung,124.13,4.4,48,This is a great product in category Movies,78386
B000003355,Product Title 3355,Music,Google,282.01,4.7,61,This is a great product in category Music,87081
B000003356,Product Title 3356,Music,Nike,184.55,3.3,49,This is a great product in category Clothing,95279
B000003357,Product Title 3357,Movies,Samsung,52.56,4.1,57,This is a great product in category Home,85998
B000003358,Product Title 3358,Clothing,Brand_7,153.62,3.0,45,This is a great product in category Music,7938
B000003359,Product Title 3359,Sports,Brand_0,259.58,1.2,59,This is a great product in category Movies,72362
B000003360,Product Title 3360,Electronics,Samsung,203.41,1.6,50,This is a great product in category Sports,13828
B000003361,Product Title 3361,Home,Google,253.67,1.5,56,This is a great product in category Home,44545
B000003362,Product Title 3362,Music,Brand_10,79.61,1.7,53,This is a great product in category Sports,267
B000003363,Product Title 3363,Sports,Brand_3,267.17,1.0,53,This is a great product in category Home,58480
B000003364,Product Title 3364,Home,Brand_3,228.14,4.4,48,This is a great product in category Movies,79725
B000003365,Product Title 3365,Home,Brand_9,220.29,3.2,51,This is a great product in category Electronics,96270
B000003366,Product Title 3366,Electronics,Microsoft,107.87,2.5,50,This is a great product in category Home,30299
B000003367,Product Title 3367,Movies,Brand_0,266.96,2.6,49,This is a great product in category Music,29153
B000003368,Product Title 3368,Clothing,Amazon,193.56,2.9,44,This is a great product in category Music,70364
B000003369,Product Title 3369,Electronics,Brand_2,256.43,1.3,56,This is a great product in category Music,8535
B000003370,Product Title 3370,Sports,Brand_17,112.12,2.1,65,This is a great product in category Books,2809
B000003371,Product Title 3371,Movies,Brand_11,48.81,4.4,53,This is a great product in category Books,62537
B000003372,Product Title 3372,Sports,Samsung,103.7,4.0,33,This is a great product in category Movies,79675
B000003373,Product Title 3373,Movies,Nike,139.84,3.3,56,This is a great product in category Home,3730
B000003374,Product Title 3374,Music,Brand_3,162.81,2.9,50,This is a great product in category Movies,60477
B000003375,Product Title 3375,Sports,Brand_7,156.17,2.0,37,This is a great product in category Clothing,82923
B000003376,Product Title 3376,Electronics,Amazon,166.53,2.9,32,This is a great product in category Books,65816
B000003377,Product Title 3377,Movies,Brand_1,253.45,3.4,56,This is a great product in category Sports,46107
B000003378,Product Title 3378,Movies,Brand_3,56.0,3.9,47,This is a great product in category Movies,94499
B000003379,Product Title 3379,Home,Brand_11,98.91,1.7,36,This is a great product in category Home,70645
B000003380,Product Title 3380,Home,Brand_5,267.24,4.3,70,This is a great product in category Home,2070
B000003381,Product Title 3381,Books,Brand_18,170.76,2.4,51,This is a great product in category Books,5756
B000003382,Product Title 3382,Sports,Brand_8,177.51,3.0,60,This is a great product in category Clothing,90748
B000003383,Product Title 3383,Home,Nike,146.54,3.4,44,This is a great product in category Sports,53703
B000003384,Product Title 3384,Books,Amazon,167.39,3.0,50,This is a great product in category Music,95081
B000003385,Product Title 3385,Music,Brand_12,64.23,3.3,50,This is a great product in category Music,72890
B000003386,Product Title 3386,Music,Brand_5,166.77,1.4,54,This is a great product in category Music,23013
B000003387,Product Title 3387,Home,Amazon,299.16,2.7,57,This is a great product in category Music,10316
B000003388,Product Title 3388,Sports,Sony,172.41,2.1,53,This is a great product in category Books,56813
B000003389,Product Title 3389,Movies,Sony,19.04,1.3,54,This is a great product in category Books,2242
B000003390,Product Title 3390,Clothing,Brand_6,240.14,1.8,56,This is a great product in category Music,71023
B000003391,Product Title 3391,Sports,Brand_19,122.55,3.4,44,This is a great product in category Movies,81042
B000003392,Product Title 3392,Electronics,Brand_15,51.17,1.8,53,This is a great product in category Electronics,77627
B000003393,Product Title 3393,Music,Brand_6,259.57,1.7,45,This is a great product in category Music,63255
B000003394,Product Title 3394,Home,Brand_0,64.19,3.2,56,This is a great product in category Music,63842
B000003395,Product Title 3395,Home,Nike,276.7,4.6,34,This is a great product in category Movies,58867
B000003396,Product Title 3396,Movies,Google,135.88,4.2,46,This is a great product in category Books,10996
B000003397,Product Title 3397,Electronics,Brand_12,224.37,4.6,59,This is a great product in category Sports,93930
B000003398,Product Title 3398,Movies,Brand_11,166.81,3.3,47,This is a great product in category Electronics,13011
B000003399,Product Title 3399,Electronics,Brand_7,81.44,2.6,58,This is a great product in category Clothing,44328
B000003400,Product Title 3400,Clothing,Brand_14,203.29,3.9,48,This is a great product in category Clothing,24426
B000003401,Product Title 3401,Music,Nike,287.62,2.0,66,This is a great product in category Books,57512
B000003402,Product Title 3402,Home,Brand_11,232.26,1.3,56,This is a great product in category Sports,77033
